CodeClient,Civilite,Prenom,Nom,Adresse,CodePostal,Commune,DateNaissance,CreationClient,Email,Twitter,Facebook,Klout,Points,AppMobile,Magasin,Newsletter,ScoreBio,ScoreSoleil
2248465,"Mme","NOURA","RAMAN","","81440","ST JULIEN DU PUY",1986-02-15 00:00:00,2016-12-20 00:00:00,"NOURA.RAMAN@icloud.com","http://twitter.com/NOURA.RAMAN","RAMAN@facebook.fr",23.000000,142.000000,1.000000,"Wagram",0.000000,0.110000,0.620000
2248471,"Mme","NICOLE","BENGELOUN","1383 ROUTE DE LA CROIX LEIGNE","42190","CHANDON",1995-03-01 00:00:00,2015-12-14 00:00:00,"Nicole.BENGELOUN@icloud.com","http://twitter.com/BENGELOUN","",17.000000,21.000000,0.000000,"Montparnasse",0.000000,0.680000,0.140000
2248478,"Mme","VIRGINIE","TAILLEFER","4 GRAND RUE","62120","WITTERNESSE",1975-03-26 00:00:00,2016-10-09 00:00:00,"TAILLEFER@yahoo.fr","","Virginie.TAILLEFER@facebook.com",19.000000,124.000000,0.000000,"Montparnasse",0.000000,1.000000,0.790000
2248486,"Mme","PATRICIA","BASSINI","24 RUE DU PARC SAINT ANDRE","28270","BREZOLLES",1968-03-07 00:00:00,2016-08-10 00:00:00,"PATRICIA.BASSINI@gmail.com","http://twitter.com/BASSINI","",51.000000,83.000000,0.000000,"Montparnasse",0.000000,0.520000,0.830000
2248490,"Mme","MAGGY","MAYJONNADE","130 RUE PRINCIPALE","62380","SENINGHEM",1990-07-24 00:00:00,2016-07-05 00:00:00,"MAYJONNADE@yahoo.fr","http://twitter.com/MAYJONNADE","Maggy.MAYJONNADE@facebook.com",9.000000,46.000000,0.000000,"Montparnasse",0.000000,0.530000,0.630000
2248500,"Mme","FRANCOISE","SEGURAN","RUE AUGUSTE DAIX","94260","FRESNES",1983-07-31 00:00:00,2015-05-24 00:00:00,"SEGURAN@yahoo.fr","","",5.000000,49.000000,0.000000,"Montparnasse",0.000000,0.300000,0.170000
2248511,"Mme","VALERIE","MASSET","84 RUE MARIUS LACROIX","17000","LA ROCHELLE",1986-08-02 00:00:00,2015-06-17 00:00:00,"Valerie.MASSET@gmail.com","","Valerie.MASSET@facebook.com",12.000000,7.000000,0.000000,"Montparnasse",0.000000,0.360000,0.250000
2248512,"Mme","CHARLES","SANTIMARIA","8 RUE CHARLES PLAGNIARD","69720","ST BONNET DE MURE",1973-05-16 00:00:00,2015-02-05 00:00:00,"SANTIMARIA@yahoo.fr","http://twitter.com/Charles.SANTIMARIA","SANTIMARIA@facebook.fr",21.000000,56.000000,0.000000,"Montparnasse",0.000000,0.530000,0.450000
2248520,"Mme","MARYSE","BOURGEOT","IMPASSE DU COLONEL EMILE VIGUIER","12100","MILLAU",1978-07-25 00:00:00,2015-07-23 00:00:00,"BOURGEOT@yahoo.fr","http://twitter.com/BOURGEOT","Maryse.BOURGEOT@facebook.com",9.000000,4.000000,0.000000,"Montparnasse",1.000000,0.290000,0.290000
2248528,"Mme","MELODIE","MONTELS","1165 ROUTE DE REVEL","82800","NEGREPELISSE",1993-09-21 00:00:00,2016-09-03 00:00:00,"Melodie.MONTELS@free.fr","http://twitter.com/MONTELS","Melodie.MONTELS@facebook.com",3.000000,44.000000,0.000000,"Montparnasse",0.000000,0.860000,0.600000
2248533,"Mme","VALENTINE","GIRODENGO","1 RUE LE MARCHANT DE CALIGNY","14530","LUC SUR MER",1990-01-15 00:00:00,2015-03-25 00:00:00,"GIRODENGO@yahoo.fr","http://twitter.com/GIRODENGO","Valentine.GIRODENGO@facebook.com",25.000000,30.000000,0.000000,"Montparnasse",0.000000,0.230000,0.360000
2248537,"Mme","JULIETTE","CAILLOUX","9 RUE DES FOURS","89100","GRON",1998-08-25 00:00:00,2015-05-24 00:00:00,"JULIETTE.CAILLOUX@gmail.com","","",80.000000,67.000000,0.000000,"Wagram",0.000000,0.700000,0.790000
2248569,"Mlle","SYLVIANE","TALLEC","3 RUE SAINT LIBAIRE","54330","HAMMEVILLE",1992-09-15 00:00:00,2015-08-28 00:00:00,"Sylviane.TALLEC@free.fr","http://twitter.com/TALLEC","Sylviane.TALLEC@facebook.com",85.000000,6.000000,0.000000,"Wagram",0.000000,0.750000,0.390000
2248575,"Mme","SIMONE","POIRIER","11 RUE GEORGES BIZET","59286","ROOST WARENDIN",1988-05-24 00:00:00,2015-12-14 00:00:00,"SIMONE.POIRIER@icloud.com","","",62.000000,24.000000,0.000000,"Montparnasse",0.000000,0.740000,0.180000
2248576,"Mr","MONIQUE","PIETTE","35 RUE FREDERIC JOLIOT CURIE","44720","ST JOACHIM",1971-05-25 00:00:00,2016-05-18 00:00:00,"Monique_PIETTE@outlook.fr","","PIETTE@facebook.fr",5.000000,6.000000,0.000000,"Montparnasse",0.000000,0.320000,0.060000
2248602,"Mme","ADELE","JEAMMET","166 ALLEE DES SERINGAS","45160","OLIVET",1991-05-29 00:00:00,2016-08-22 00:00:00,"Adele.JEAMMET@free.fr","http://twitter.com/JEAMMET","JEAMMET@facebook.fr",68.000000,33.000000,0.000000,"Montparnasse",0.000000,0.850000,0.920000
2248629,"Mme","ISABELLE","CACHEUX","CHEMIN DES CHARTREUX","73320","TIGNES",1981-08-12 00:00:00,2015-06-17 00:00:00,"Isabelle.CACHEUX@free.fr","http://twitter.com/CACHEUX","",37.000000,152.000000,0.000000,"Montparnasse",0.000000,0.650000,0.850000
2248631,"Mlle","AGATHE","LATARJET","3 PLACE DU CHATEAU","54740","HAROUE",1986-04-30 00:00:00,2015-09-21 00:00:00,"LATARJET@yahoo.fr","","LATARJET@facebook.fr",29.000000,142.000000,0.000000,"Montparnasse",0.000000,0.350000,0.970000
2248635,"Mlle","AUDREY","DOUET","64 RUE ARCHIMEDE","62100","CALAIS",1988-01-22 00:00:00,2015-11-08 00:00:00,"Audrey.DOUET@icloud.com","http://twitter.com/DOUET","DOUET@facebook.fr",105.000000,81.000000,0.000000,"Montparnasse",0.000000,0.960000,0.740000
2248654,"Mlle","MYRIAM","DELCOURT","21 RUE JEHAN DU MAS","69380","CHAZAY D AZERGUES",1992-03-23 00:00:00,2016-04-12 00:00:00,"Myriam.DELCOURT@free.fr","","DELCOURT@facebook.fr",7.000000,40.000000,0.000000,"Montparnasse",0.000000,0.840000,0.760000
2248656,"Mme","ELISABETTE","LAURETTE","17 RUE DU BOCAGE","91400","ORSAY",1981-12-07 00:00:00,2016-11-26 00:00:00,"ELISABETTE.LAURETTE@gmail.com","http://twitter.com/LAURETTE","LAURETTE@facebook.fr",2.000000,193.000000,0.000000,"Montparnasse",0.000000,0.060000,0.140000
2248673,"Mme","MURIELLE","HEURTEBIZE","FERME D ARCY","60250","BURY",1993-11-25 00:00:00,2016-02-24 00:00:00,"HEURTEBIZE@yahoo.fr","","",32.000000,51.000000,1.000000,"Montparnasse",0.000000,0.500000,0.440000
2248680,"Mme","ANICK","JACOB","25 RUE DES FONDS BRUNS","95610","ERAGNY SUR OISE",1979-01-09 00:00:00,2016-06-11 00:00:00,"Anick.JACOB@free.fr","","",25.000000,165.000000,0.000000,"Montparnasse",0.000000,0.030000,0.400000
2248685,"Mme","CHRISTOPHE","TAILLANDIER","9 IMPASSE DE LA PANOUCHE","83260","LA CRAU",1984-07-04 00:00:00,2015-12-02 00:00:00,"Christophe_TAILLANDIER@outlook.fr","","",7.000000,36.000000,0.000000,"Montparnasse",0.000000,0.750000,0.400000
2248699,"Mme","SEVERINE","LETE","27 LOT LES PIBOULES","83210","LA FARLEDE",1988-05-03 00:00:00,2015-07-11 00:00:00,"LETE@yahoo.fr","http://twitter.com/Severine.LETE","Severine.LETE@facebook.com",25.000000,289.000000,0.000000,"Montparnasse",0.000000,0.200000,0.060000
2248705,"Mme","MARIE CLAUDE","MOREL HAMELIN","","83400","HYERESIRANNR",1994-05-18 00:00:00,2015-02-17 00:00:00,"MOREL HAMELIN@yahoo.fr","http://twitter.com/MOREL HAMELIN","MOREL HAMELIN@facebook.fr",73.000000,62.000000,0.000000,"Montparnasse",0.000000,0.430000,0.900000
2248708,"Mme","VALERIE","DE SAUSSURE","LOT LE PLEIN SOLEIL QUART","83170","CAMPS LA SOURCE",1989-01-03 00:00:00,2016-02-12 00:00:00,"Valerie.DE SAUSSURE@icloud.com","","DE SAUSSURE@facebook.fr",61.000000,8.000000,0.000000,"Montparnasse",0.000000,0.030000,0.520000
2248723,"Mme","NICOLE","BENEDETTI","106","83160","LA VALETTE",1999-01-02 00:00:00,2016-01-07 00:00:00,"Nicole.BENEDETTI@free.fr","","",36.000000,29.000000,0.000000,"Montparnasse",0.000000,0.070000,0.320000
2248724,"Mme","LAURENCE","CRESTOU","7 AVENUE DE LA GARE","83260","LA CRAU",1997-03-29 00:00:00,2015-10-15 00:00:00,"Laurence_CRESTOU@outlook.fr","http://twitter.com/Laurence.CRESTOU","Laurence.CRESTOU@facebook.com",32.000000,94.000000,0.000000,"Montparnasse",1.000000,0.130000,0.760000
2248725,"Mme","NATACHA","PRIEUR","38 AVENUE DES SONIAS","83130","LA GARDE",1999-12-06 00:00:00,2016-01-19 00:00:00,"PRIEUR@yahoo.fr","","",47.000000,97.000000,0.000000,"Montparnasse",0.000000,0.660000,0.250000
2248727,"Mme","CHARLINE","CROPPI","PARC DES ARMARIS BTC","83100","TOULON",1986-07-30 00:00:00,2016-07-05 00:00:00,"Charline.CROPPI@free.fr","http://twitter.com/CROPPI","Charline.CROPPI@facebook.com",34.000000,80.000000,0.000000,"Montparnasse",0.000000,0.070000,0.170000
2248730,"Mme","FLORENCE","VILLIEN","ROUTE DE PIERREFEU","83390","PUGET VILLE",1989-09-05 00:00:00,2015-04-18 00:00:00,"Florence_VILLIEN@outlook.fr","","Florence.VILLIEN@facebook.com",10.000000,59.000000,1.000000,"Montparnasse",0.000000,0.440000,0.590000
2248733,"Mlle","CHRISTINE","LHOMME","CHEMIN DU FUMEOU","83160","LA VALETTE",1982-12-15 00:00:00,2015-02-17 00:00:00,"Christine.LHOMME@gmail.com","http://twitter.com/LHOMME","",44.000000,45.000000,0.000000,"Wagram",1.000000,0.040000,0.240000
2248744,"Mlle","VERONIQUE","LOHEZIC","6 ALLEE DU RELAIS","83210","SOLLIES",1994-02-17 00:00:00,2015-08-16 00:00:00,"LOHEZIC@yahoo.fr","","",20.000000,83.000000,0.000000,"Montparnasse",0.000000,0.750000,0.900000
2248769,"Mme","LAETITIA","COUILLARD","","83160","LA VALETTE DU VAR",1978-06-26 00:00:00,2016-10-09 00:00:00,"COUILLARD@yahoo.fr","","COUILLARD@facebook.fr",14.000000,95.000000,0.000000,"Montparnasse",0.000000,0.050000,0.730000
2248790,"Mlle","MARYLENE","JACQUIN","409 IMP DE LA FORET","83400","HYERES",1998-10-18 00:00:00,2015-12-26 00:00:00,"Marylene_JACQUIN@outlook.fr","http://twitter.com/JACQUIN","JACQUIN@facebook.fr",9.000000,43.000000,0.000000,"Montparnasse",1.000000,0.800000,0.780000
2248803,"Mme","NATHALIE","COQUELLE","","83220","LE PRADET",1969-03-31 00:00:00,2016-07-17 00:00:00,"Nathalie.COQUELLE@free.fr","","Nathalie.COQUELLE@facebook.com",10.000000,12.000000,0.000000,"Wagram",0.000000,0.520000,0.390000
2248871,"Mme","LAURENCE","ABDELKADER","48 IMPASSE LOUIS BLERIOT","83130","LA GARDE",1970-09-22 00:00:00,2015-11-08 00:00:00,"ABDELKADER@yahoo.fr","http://twitter.com/ABDELKADER","Laurence.ABDELKADER@facebook.com",24.000000,50.000000,0.000000,"Montparnasse",0.000000,0.560000,0.050000
2248881,"Mlle","CORINNE","CAPPE","116 ALLÉE DU HAUT BATAILL","83230","BORME LES MIMOSA",1982-12-17 00:00:00,2015-10-15 00:00:00,"Corinne.CAPPE@icloud.com","http://twitter.com/CAPPE","CAPPE@facebook.fr",178.000000,43.000000,1.000000,"Montparnasse",0.000000,0.750000,0.690000
2248919,"Mme","CHRISTINE","POTIER","CHM DES MARINS","83136","FORCALQUIERET",1981-02-12 00:00:00,2016-11-14 00:00:00,"POTIER@yahoo.fr","http://twitter.com/POTIER","POTIER@facebook.fr",4.000000,79.000000,0.000000,"Montparnasse",0.000000,0.800000,0.730000
2248926,"Mr","JEAN JACQUES","ANDRE","15 ALLEE BEAUSOLEIL","83160","LA VALETTE DU VAR",1989-03-24 00:00:00,2016-07-05 00:00:00,"Jean Jacques.ANDRE@gmail.com","http://twitter.com/Jean Jacques.ANDRE","",41.000000,142.000000,0.000000,"Montparnasse",0.000000,0.930000,0.740000
2248934,"Mme","DANIELLE","BADETS","","83260","LA VALETTE",1979-08-12 00:00:00,2015-05-12 00:00:00,"DANIELLE.BADETS@free.fr","","DANIELLE.BADETS@facebook.com",9.000000,10.000000,0.000000,"Montparnasse",1.000000,0.130000,0.680000
2251023,"Mme","STEPHANIE","BERTRAND","LES FLORALIES BAT D2 112","83130","LA GARDE",1998-02-19 00:00:00,2015-12-14 00:00:00,"Stephanie.BERTRAND@free.fr","http://twitter.com/BERTRAND","BERTRAND@facebook.fr",11.000000,28.000000,0.000000,"Montparnasse",0.000000,0.370000,0.830000
2255804,"Mme","CORINNE","MAGOUTIER","13 RUE RAYMOND POINCARE","62250","FERQUES",1980-03-26 00:00:00,2015-05-24 00:00:00,"CORINNE_MAGOUTIER@outlook.fr","","MAGOUTIER@facebook.fr",15.000000,29.000000,0.000000,"Montparnasse",0.000000,0.580000,0.750000
2255810,"Mme","ELIANE","BOISSIE","11 RUE DE L ESTANQUE","59500","DOUAI",1996-01-02 00:00:00,2015-04-18 00:00:00,"Eliane.BOISSIE@free.fr","http://twitter.com/Eliane.BOISSIE","",50.000000,45.000000,0.000000,"Montparnasse",0.000000,0.090000,0.590000
2267025,"Mme","VERONIQUE","FLORAC","31 RUE CAMILLE PELLETAN","95190","GOUSSAINVILLE",1983-11-27 00:00:00,2015-02-17 00:00:00,"FLORAC@yahoo.fr","http://twitter.com/FLORAC","FLORAC@facebook.fr",11.000000,127.000000,0.000000,"Montparnasse",0.000000,0.090000,0.500000
2267037,"Mme","SYLVIE","KLOTZ","30 RUE DES MOINES HAUTS","70220","FOUGEROLLES",1990-12-12 00:00:00,2016-08-22 00:00:00,"KLOTZ@yahoo.fr","","KLOTZ@facebook.fr",6.000000,8.000000,0.000000,"Montparnasse",0.000000,0.500000,0.580000
2267053,"Mme","DOMINIQUE","BRASSELEUR","8 RUE MOLIERE","92400","COURBEVOIE",1988-06-14 00:00:00,2016-02-24 00:00:00,"Dominique.BRASSELEUR@free.fr","","Dominique.BRASSELEUR@facebook.com",17.000000,17.000000,0.000000,"Montparnasse",0.000000,0.520000,0.920000
2270377,"Mme","MICHELE","ETIENNE","1 AVENUE JEAN ZAY","87350","PANAZOL",1964-12-31 00:00:00,2015-01-24 00:00:00,"Michele_ETIENNE@outlook.fr","http://twitter.com/ETIENNE","",28.000000,70.000000,0.000000,"Montparnasse",1.000000,0.350000,0.870000
2270391,"Mme","BRIGITTE","GARIEL","HLM DES FONTANELLES","47300","VILLENEUVE SUR LOT",1990-12-16 00:00:00,2016-09-27 00:00:00,"Brigitte_GARIEL@outlook.fr","http://twitter.com/GARIEL","",3.000000,1.000000,0.000000,"Montparnasse",0.000000,0.150000,0.960000
2270462,"Mme","EMMANUELLE","GENDRON","8 RUE VICTOR HUGO","14440","DOUVRES LA DELIVRANDE",1985-11-22 00:00:00,2016-05-18 00:00:00,"Emmanuelle.GENDRON@gmail.com","","Emmanuelle.GENDRON@facebook.com",24.000000,37.000000,0.000000,"Montparnasse",0.000000,0.750000,0.520000
2273431,"Mlle","EVELYNE","WISTAN","11 RUE DE VERDUN","54330","VEZELISE",1990-10-09 00:00:00,2015-06-17 00:00:00,"Evelyne.WISTAN@free.fr","http://twitter.com/Evelyne.WISTAN","Evelyne.WISTAN@facebook.com",64.000000,16.000000,0.000000,"Montparnasse",0.000000,0.280000,0.850000
2273437,"Mme","KAREN","NOTEBAERT","2 RUE DE LA COUR","17100","LES GONDS",1974-10-06 00:00:00,2016-07-17 00:00:00,"Karen.NOTEBAERT@icloud.com","http://twitter.com/NOTEBAERT","NOTEBAERT@facebook.fr",3.000000,118.000000,0.000000,"Montparnasse",0.000000,0.520000,0.340000
2273448,"Mme","FLAMINE","CABANOU","3 B AVENUE DES CEPAGES","66180","VILLENEUVE DE LA RAHO",1980-08-09 00:00:00,2016-03-19 00:00:00,"Flamine.CABANOU@free.fr","http://twitter.com/Flamine.CABANOU","CABANOU@facebook.fr",20.000000,39.000000,1.000000,"Montparnasse",0.000000,0.990000,0.850000
2273451,"Mme","LAURENCE","BRESSET","20 RUE ERIK SATIE","77380","COMBS LA VILLE",1963-01-08 00:00:00,2015-01-24 00:00:00,"BRESSET@yahoo.fr","","BRESSET@facebook.fr",6.000000,82.000000,0.000000,"Montparnasse",0.000000,0.830000,0.230000
2273454,"Mlle","AKIMA","SBERRO","17 LOTISSEMENT LES POMMIERS","42340","VEAUCHE",1993-04-03 00:00:00,2015-06-05 00:00:00,"Akima.SBERRO@free.fr","","SBERRO@facebook.fr",3.000000,159.000000,0.000000,"Montparnasse",1.000000,0.490000,0.390000
2273459,"Mme","MIREILLE","DISLAIRE   MILNE","19 RUE DES ORMES","17560","BOURCEFRANC LE CHAPUS",1992-10-04 00:00:00,2016-06-23 00:00:00,"DISLAIRE   MILNE@yahoo.fr","http://twitter.com/DISLAIRE   MILNE","",34.000000,89.000000,0.000000,"Montparnasse",0.000000,0.930000,0.740000
2273469,"Mme","MARION","ROBELIN","35 RUE D ANOR","59200","TOURCOING",1973-10-14 00:00:00,2016-03-07 00:00:00,"Marion.ROBELIN@icloud.com","","",11.000000,113.000000,0.000000,"Montparnasse",0.000000,0.230000,0.990000
2273481,"Mme","MONIQUE","SERRE","37 PLACE DU MARCHÉ","76850","BOSC LE HARD",1974-05-04 00:00:00,2015-02-05 00:00:00,"Monique.SERRE@gmail.com","http://twitter.com/SERRE","",12.000000,87.000000,0.000000,"Montparnasse",0.000000,0.350000,0.600000
2273493,"Mme","MARYVONNE","VIERIN","21 RUE DE LA PEPINIERE","83210","SOLLIES PONT",1968-07-29 00:00:00,2016-08-10 00:00:00,"MARYVONNE.VIERIN@icloud.com","","MARYVONNE.VIERIN@facebook.com",1.000000,138.000000,1.000000,"Montparnasse",0.000000,0.890000,0.480000
2273495,"Mr","JEAN BAPTISTE","MORAES","LIEU DIT LA MIGOUA","83330","LE BEAUSSET",1996-07-27 00:00:00,2016-10-21 00:00:00,"Jean Baptiste.MORAES@free.fr","http://twitter.com/MORAES","Jean Baptiste.MORAES@facebook.com",26.000000,182.000000,1.000000,"Montparnasse",0.000000,0.600000,0.910000
2273511,"Mme","FRANCE","PIAZZON","","83400","HYERES",1993-11-22 00:00:00,2015-11-20 00:00:00,"France_PIAZZON@outlook.fr","http://twitter.com/PIAZZON","",16.000000,16.000000,1.000000,"Montparnasse",0.000000,0.240000,0.410000
2273518,"Mr","FLORENT","LUNEL","LA GOELETTE 11 B AV DU","83000","TOULON",1983-02-02 00:00:00,2015-11-20 00:00:00,"LUNEL@yahoo.fr","","LUNEL@facebook.fr",10.000000,62.000000,0.000000,"Montparnasse",0.000000,0.050000,0.040000
2273534,"Mme","STEPHANIE","FUMET","98 AVENUE DE BIR HAKEIM","83110","SANARY SUR MER",1987-02-14 00:00:00,2016-01-31 00:00:00,"Stephanie.FUMET@icloud.com","http://twitter.com/Stephanie.FUMET","",21.000000,211.000000,0.000000,"Montparnasse",0.000000,0.270000,0.110000
2273544,"Mme","VIRGINIE","DESLAURIERS","185 AV EMILE FABBRE","83200","TOULON",1977-05-09 00:00:00,2015-09-21 00:00:00,"Virginie.DESLAURIERS@gmail.com","","",30.000000,46.000000,0.000000,"Montparnasse",0.000000,0.900000,0.920000
2273545,"Mr","ANNE SOPHIE","RIGOREAU","16 AVENUE DU SOLEIL LEVANT","83400","HYERES",1999-04-04 00:00:00,2016-01-31 00:00:00,"RIGOREAU@yahoo.fr","","",19.000000,100.000000,0.000000,"Montparnasse",0.000000,0.390000,0.670000
2273556,"Mme","","GUENNEC","9 B RUE DES MEUNIERS","94300","VINCENNES",1976-08-05 00:00:00,2016-02-12 00:00:00,".GUENNEC@free.fr","http://twitter.com/.GUENNEC","GUENNEC@facebook.fr",1.000000,59.000000,0.000000,"Montparnasse",0.000000,0.070000,0.060000
2273558,"Mme","PIERRETTE","FORTUNY","AVENUE PABLO PICASSO","83160","LA VALETTE DU VAR",1977-07-18 00:00:00,2015-04-18 00:00:00,"PIERRETTE_FORTUNY@outlook.fr","http://twitter.com/PIERRETTE.FORTUNY","FORTUNY@facebook.fr",20.000000,41.000000,0.000000,"Montparnasse",0.000000,0.920000,0.050000
2273576,"Mme","","CHARVEIN","67 RUE DE MAREVILLE","54520","LAXOU",1984-11-18 00:00:00,2016-10-21 00:00:00,".CHARVEIN@icloud.com","","",43.000000,79.000000,0.000000,"Montparnasse",0.000000,0.280000,0.590000
2273579,"Mme","JOSIANNE","TAYEBALY","1397 ROUTE DE GRASSE","6140","VENCE",1979-02-03 00:00:00,2016-11-26 00:00:00,"JOSIANNE.TAYEBALY@icloud.com","http://twitter.com/TAYEBALY","",13.000000,122.000000,0.000000,"Montparnasse",0.000000,0.750000,0.770000
2273582,"Mme","JULIE","SAPLANA","48 ROUTE NATIONALE","70400","CHALONVILLARS",1973-10-31 00:00:00,2016-02-24 00:00:00,"JULIE.SAPLANA@free.fr","http://twitter.com/SAPLANA","",61.000000,106.000000,0.000000,"Wagram",0.000000,0.850000,0.010000
2273589,"Mme","DOMINIQUE","RODI","13 RUE CAMILLE PISSARRO","72100","LE MANS",1994-06-17 00:00:00,2015-07-23 00:00:00,"Dominique.RODI@free.fr","","RODI@facebook.fr",146.000000,7.000000,0.000000,"Montparnasse",0.000000,0.630000,0.690000
2273593,"Mme","LAURENCE","LEBAS","6 RUE MICHELET","59760","GRANDE SYNTHE",1999-05-19 00:00:00,2015-03-01 00:00:00,"LEBAS@yahoo.fr","","",52.000000,99.000000,0.000000,"Montparnasse",0.000000,0.930000,0.870000
2273610,"Mlle","CHRISTINE","DES COURIERES","LIEU DIT GENTILLOT","46500","BIO",1975-08-24 00:00:00,2016-11-14 00:00:00,"Christine.DES COURIERES@free.fr","http://twitter.com/DES COURIERES","DES COURIERES@facebook.fr",26.000000,116.000000,0.000000,"Montparnasse",1.000000,0.440000,0.030000
2273611,"Mme","MICHELE","MARTINAGE","5 CHEMIN DU BACQ","52100","LANEUVILLE AU PONT",1991-10-25 00:00:00,2016-11-26 00:00:00,"Michele.MARTINAGE@gmail.com","http://twitter.com/MARTINAGE","",6.000000,40.000000,0.000000,"Wagram",0.000000,0.400000,0.530000
2273623,"Mme","CHARLOTTE","STEINITZ","66 RUE PAUL VAILLANT COUTURIER","37700","ST PIERRE DES CORPS",1979-09-16 00:00:00,2015-06-05 00:00:00,"STEINITZ@yahoo.fr","http://twitter.com/STEINITZ","",34.000000,16.000000,0.000000,"Montparnasse",0.000000,0.330000,0.050000
2273631,"Mme","JOSETTE","EL MEZIANI","16 ALLEE DE LA GRILLETTE","21220","EPERNAY SOUS GEVREY",1987-01-07 00:00:00,2016-01-19 00:00:00,"Josette_EL MEZIANI@outlook.fr","","EL MEZIANI@facebook.fr",15.000000,178.000000,0.000000,"Montparnasse",0.000000,0.470000,0.950000
2273634,"Mme","EMILIE","OTTER","182 ROUTE DE PLOMBIERES","88220","HADOL",1988-09-01 00:00:00,2015-01-24 00:00:00,"EMILIE.OTTER@icloud.com","http://twitter.com/EMILIE.OTTER","",59.000000,265.000000,0.000000,"Montparnasse",0.000000,0.260000,0.100000
2273646,"Mme","NICOLE","SAINTVILLE","1 AVENUE DE L ENCLOS","31120","ROQUES",1990-10-29 00:00:00,2016-03-07 00:00:00,"SAINTVILLE@yahoo.fr","","SAINTVILLE@facebook.fr",66.000000,74.000000,0.000000,"Montparnasse",0.000000,0.810000,0.560000
2273664,"Mme","CHRISTINE","PASQUIER","16 AVENUE CHARLES DE GAULLE","78650","BEYNES",1991-09-24 00:00:00,2016-12-20 00:00:00,"Christine_PASQUIER@outlook.fr","http://twitter.com/PASQUIER","",114.000000,344.000000,0.000000,"Montparnasse",0.000000,1.000000,0.050000
2273672,"Mme","ISABELLE","TOUZET","14 RUE DES ABEILLES","56260","LARMOR PLAGE",1980-07-24 00:00:00,2015-04-06 00:00:00,"TOUZET@yahoo.fr","","",15.000000,78.000000,0.000000,"Montparnasse",0.000000,0.940000,0.290000
2273695,"Mme","FRANCOISE","VUCEKOVIC","22 AVENUE DE LA GARE","91570","BIEVRES",1991-01-12 00:00:00,2016-05-06 00:00:00,"Francoise.VUCEKOVIC@free.fr","http://twitter.com/Francoise.VUCEKOVIC","VUCEKOVIC@facebook.fr",27.000000,162.000000,0.000000,"Montparnasse",0.000000,0.720000,0.620000
2273696,"Mme","MARGUERITE","LAVIGNE","16 RUE GEORGES POMPIDOU","59560","COMINES",1969-01-22 00:00:00,2015-05-12 00:00:00,"LAVIGNE@yahoo.fr","http://twitter.com/LAVIGNE","LAVIGNE@facebook.fr",42.000000,38.000000,1.000000,"Montparnasse",0.000000,0.890000,0.480000
2273700,"Mme","JEANNINE","TROCK","34 RUE DE LA ROSELIERE","50460","QUERQUEVILLE",1990-03-12 00:00:00,2015-05-24 00:00:00,"Jeannine.TROCK@icloud.com","","",1.000000,118.000000,0.000000,"Montparnasse",0.000000,0.370000,0.750000
2273725,"Mme","MELANIE","DERONT","ROUTE D ISIGNY","14330","LE MOLAY LITTRY",1984-11-27 00:00:00,2015-04-18 00:00:00,"Melanie.DERONT@icloud.com","","Melanie.DERONT@facebook.com",19.000000,27.000000,0.000000,"Montparnasse",0.000000,0.330000,0.090000
2273726,"Mme","SALIHA","TISSEUIL","15 RUE DU CALVAIRE","14730","GIBERVILLE",1964-12-12 00:00:00,2016-04-12 00:00:00,"Saliha.TISSEUIL@free.fr","","Saliha.TISSEUIL@facebook.com",25.000000,65.000000,0.000000,"Montparnasse",0.000000,0.050000,0.450000
2273737,"Mlle","DOLORES","GODEFROY","22 RUE DE CHARME","21130","LES MAILLYS",1985-03-09 00:00:00,2016-05-30 00:00:00,"Dolores.GODEFROY@free.fr","http://twitter.com/GODEFROY","",11.000000,274.000000,0.000000,"Montparnasse",0.000000,0.540000,0.190000
2273751,"Mlle","CARINE","CAMPION","16 RUE DE LOUVAIN","34000","MONTPELLIER",1996-09-29 00:00:00,2016-08-22 00:00:00,"CAMPION@yahoo.fr","http://twitter.com/CAMPION","CAMPION@facebook.fr",31.000000,146.000000,0.000000,"Montparnasse",0.000000,0.370000,0.730000
2273787,"Mme","SIMONE","LEON","1116 AVENUE DU GENERAL LECLERC","51530","DIZY",1986-02-09 00:00:00,2015-03-01 00:00:00,"Simone.LEON@icloud.com","http://twitter.com/LEON","",30.000000,19.000000,0.000000,"Montparnasse",0.000000,0.230000,0.840000
